interviewer_code,interviewer_ethnicity,interviewer_age,interviewer_gender,interviewer_dialect_of_spanish,interviewer_proficiency_in_spanish,interviewer_educational_level,interviewer_dominance_primary_language,interviewer_dominance_secondary_language,interviewer_dominance_tertiary_language,interviewer_dominance_quaternary_language,interviewer_order_acquisition_first_language,interviewer_order_acquisition_interviewer_second_language,interviewer_order_acquisition_third_language,interviewer_order_acquisition_fourth_language,interviewer_english_percentage,interviewer_spanish_percentage,interviewer_other_language,interviewer_other_language_percentage,interviewer_tertiary_language_interlocutor_percentage,interviewer_quaternary_language_interlocutor_percentage,interviewer_foreign_accent_english,interviewer_foreign_accent_spanish,interviewer_english_accent_identification,interviewer_spanish_accent_identification,interviewee_participant_code,interviewee_birth_city,interviewee_birth_country,interviewee_us_arrival_age,interviewee_city_growing_up,interviewee_country_growing_up,interviewee_year_of_birth,interviewee_highest_grade_completed,interviewee_city_of_completed_education,interviewee_primary_california_location,interviewee_current_residence,interviewee_country_of_completed_education,interviewee_years_in_us,interviewee_years_in_california,interviewee_previous_residence_01,interviewee_previous_residence_02,interviewee_previous_residence_03,interviewee_current_profession,interviewee_desired_profession,interviewee_origin_country_profession,interviewee_number_of_housemates,interviewee_parent_language_01,interviewee_parent_language_02,interviewee_parent_language_03,interviewee_mother_profession,interviewee_father_profession,interviewee_mother_education,interviewee_father_education,interviewee_mother_birth_city,interviewee_mother_birth_country,interviewee_father_birth_city,interviewee_father_birth_country,interviewee_additional_language_01,interviewee_additional_language_02,interviewee_sex,interviewee_ethnicity_01,interviewee_ethnicity_02,interviewee_grandparent_birthplace_01,interviewee_grandparent_birthplace_02,interviewee_grandparent_birthplace_03,interviewee_grandparent_birthplace_04,interviewee_generation_immigration,interviewee_close_family_country,interviewee_hispanic_country_visiting,interviewee_hispanic_country_visiting_rate,interviewee_hispanic_country_visitors,interviewee_hispanic_country_visitor_rate,interviewee_married,interviewee_language_with_spouse,interviewee_spouse_ethnicity,interviewee_spouse_native_language,interviewee_language_with_children,interviewee_language_with_siblings,interviewee_language_with_mother,interviewee_language_with_father,interviewee_number_of_older_siblings,interviewee_number_of_younger_siblings,interviewee_bilingual_education,interviewee_interview_date,interviewee_foreign_accent_english,interviewee_foreign_accent_spanish,interviewee_frequency_identification_nonnative_english,interviewee_frequency_identification_nonnative_spanish,interviewee_start_learning_english,interviewee_start_learning_spanish,interviewee_feel_comfortable_english,interviewee_feel_comfortable_spanish,interviewee_class_years_english,interviewee_class_years_spanish,interviewee_region_years_english,interviewee_region_years_spanish,interviewee_family_years_english,interviewee_family_years_spanish,interviewee_work_years_english,interviewee_work_years_spanish,interviewee_friends_percentage_english,interviewee_friends_percentage_spanish,interviewee_friends_percentage_other,interviewee_family_percentage_english,interviewee_family_percentage_spanish,interviewee_family_percentage_other,interviewee_school_work_percentage_english,interviewee_school_work_percentage_spanish,interviewee_school_work_percentage_other,interviewee_talk_yourself_percentage_english,interviewee_talk_yourself_percentage_spanish,interviewee_talk_yourself_percentage_other,interviewee_count_percentage_english,interviewee_count_percentage_spanish,interviewee_count_percentage_other,interviewee_speak_proficiency_english,interviewee_speak_proficiency_spanish,interviewee_understand_proficiency_english,interviewee_understand_proficiency_spanish,interviewee_read_proficiency_english,interviewee_read_proficiency_spanish,interviewee_write_proficiency_english,interviewee_write_proficiency_spanish,interviewee_feel_myself_english,interviewee_feel_myself_spanish,interviewee_identify_english_speaking_culture,interviewee_identify_spanish_speaking_culture,interviewee_english_nativespeaker,interviewee_spanish_nativespeaker,interviewee_others_nativespeaker_english,interviewee_others_nativespeaker_spanish,interviewee_final_blp_score,interviewee_date_conducted,interviewee_time_started,interviewee_place_conducted,interviewee_interviewee_attitude_towards_interviewer,interviewee_interview_formality,interviewee_interviewer_relationship_with_interviewee,interviewee_other_information,interviewee_notes_about_language_used_in_interview,interviewee_language_dominance,interviewee_normalized_edlevel,interviewee_latitude,interviewee_longitude
UCLA_LM1,latinx,21,female,Mexican,Native,college,English,Spanish,Mizteco,NA,Spanish,Mizteco,English,NA,70,20,Mizteco,10,Mizteco 5,NA,3,4,1,3,UCLA_LM1_09,"Los Angeles, Ca",USA,NA,"Los Angeles, CA",USA,2002,college,"los Angeles, CA","los Angeles, CA","Los Angeles, CA",USA,21,21,NA,NA,NA,student,social worker,NA,5,Spanish,NA,NA,takes care of brother,sanitation,high school,elementary school,NA,Guatemala,NA,Guatemala,NA,NA,female,latinx,NA,Guatemala,NA,NA,NA,G2,Guatemala,Guatemala,rarely,Guatemala,Occasionally,no,Spanish,latinx,Spanish,NA,English,Spanish,Spanish,no,"two, 13, 17",no,12/1/2023,NA,NA,NA,NA,6,0,9,0,16,3,20,20,17,20,4,4,90,10,0,20,80,0,100,0,0,90,10,0,90,10,0,5,5,5,5,6,6,5,6,5,4,5,4,6,6,6,4,35.06,12/1/2023,NA,apartment,casual/comfortable,casual,friend,"the interview was comfortable, there wasn't any disruptions","the language was correlated to spanglish, i noted when stuck on a word they would use english",NA,"Completed College ( college ,  university , Completed Bachelors, 4 years college or greater)",34.052238,-118.243344
UCLA_LM1,latinx,21,female,Mexican,Native,college,English,Spanish,Mizteco,NA,Spanish,Mizteco,English,NA,70,20,Mizteco,10,Mizteco 5,NA,3,4,1,3,UCLA_LM1_10,"Monterey Park, CA",USA,NA,"Los Angeles, CA",USA,2001,high_school,"Los Angeles, CA","Los Angeles, CA","Los Angeles, CA",USA,22,22,NA,NA,NA,student,therapist,NA,5,Spanish,NA,NA,housekeeper,construction,middle school,elementary school,Zacatecas,Mexico,Zacatecas,Mexico,NA,NA,female,latinx,NA,Mexico,NA,NA,NA,G2,Mexico,Mexico,rarely,Mexico,rarely,no,NA,NA,NA,NA,Spanish/English,Spanish,Spanish,NA,"two, 12, 16",no,12/2/2023,NA,NA,NA,NA,4,0,5,0,16,0,20,20,15,20,6,6,90,10,0,30,70,0,100,0,0,90,10,0,100,0,0,4,5,6,5,4,3,5,3,2,6,1,6,6,6,6,6,22.168,12/2/2023,2:00:00 PM,kitchen,happy/excited,casual/friendly,coworker,"the interview was easy going, the interviewee answered the questions with detail and would answer follow up questions",casual; spanglish was used in the spanish portion,NA,Completed High School (12th),34.052238,-118.243344
UCLA_VC1,latinx/Mexican,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,40,60,unknown,0,NA,NA,6,4,5,1,UCLA_VC1_01,"El Paso, TX",USA,NA,"El Paso, TX",USA,1985,graduate_school,"Baltimore, MD","Torrance, CA","Torrance, CA",USA,38,8,"Wilmington, CA",NA,NA,Engineer,Finance,NA,4,Spanish,NA,NA,vendor,vendor,middle school,elementary school,"Jimenez, Chihuahua",Mexico,Mexico City,Mexico,NA,NA,male,latinx,NA,Mexico,NA,NA,NA,G2,Mexico,Mexico,Frequently,Mexico,Frequently,yes,spanish,latinx,spanish,Spanish/English,Spanish/English,spanish,spanish,"one, 48",NA,yes,10/7/2023,NA,NA,NA,NA,5,0,8,0,20,4,20,2,15,20,20,4,90,10,0,10,90,0,100,0,0,50,50,0,80,20,0,6,3,6,3,6,4,6,4,6,5,6,6,6,6,6,6,56.938,10/7/2023,7:00:00 PM,bedroom,"normal, felt calm",formal and easy to talk to,son,kept making noices with his throat,NA,NA,Completed Advanced Education (Completed Masters or Completed Doctorate),33.8363301,-118.3400381
UCLA_VC1,latinx/Mexican,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,40,60,unknown,0,NA,NA,6,4,5,1,UCLA_VC1_02,"Cd. Juarez, Chihuahua",Mexico,22,"Cd. Juarez, Chihuahua",Mexico,1991,college,Cautitlan Izcalli,"Torrance, CA","Torrance, CA",Mexico,9,9,Harbor City,NA,NA,graphic design,art,graphic designer,4,spanish,NA,NA,finances,civil engineer,B.A.,B.A.,"San Lucas, Mich",Mexico,"Cusihuriachi, Chih",Mexico,NA,NA,female,latinx,NA,NA,NA,NA,NA,G1,Mexico,Mexico,occasionally,Mexico,Occasionally,Yes,Spanish/english,latinx,Spanish,Spanish,Spanish,Spanish,Spanish,"one, 38","one, 27",yes,10/20/2023,NA,NA,NA,NA,14,0,20,1,3,20,9,20,9,20,2,4,10,90,0,20,80,0,80,20,0,40,60,0,10,90,0,4,6,5,6,5,6,3,6,1,6,3,6,6,6,1,6,-98.616,10/20/2023,7:00:00 PM,kitchen,excited and nervous for exnglish part,good,stepson,NA,some words were in spanish during the english interview,NA,"Completed College ( college ,  university , Completed Bachelors, 4 years college or greater)",33.8363301,-118.3400381
UCLA_VC1,latinx/Mexican,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,40,60,unknown,0,NA,NA,6,4,5,1,UCLA_VC1_03,"Los Angeles, Ca",USA,NA,"Los Angeles, CA",USA,2003,college,"Torrance, CA","Torrance, CA","Torrance, CA",USA,20,20,Westchester,NA,NA,student,being a mom,NA,8,English,Spanish,Ahmaric,NA,NA,some college,B.A.,Los Angeles,USA,NA,Ethiopia,NA,NA,female,latinx,NA,Ethiopia,Ohio,Spain,NA,G2,El Salvador/Mexico,El Salvador/Mexico,rarely,Spain,rarely,no,English,NA,English,NA,English/Spanish,English,English/Spanish,"one, 25","four, 6, 14, 17, 18",yes,11/2/2023,NA,NA,NA,NA,0,0,5,3,18,4,19,19,19,19,19,5,50,50,0,50,50,0,70,20,10,70,20,10,70,20,10,5,5,4,5,3,4,5,3,4,6,0,6,5,6,1,6,-3.626,11/2/2023,7:00:00 PM,bedroom,"excited, good, clear",good,friend,NA,spanish interview was hard for her in some parts,NA,"Completed College ( college ,  university , Completed Bachelors, 4 years college or greater)",33.8363301,-118.3400381
UCLA_VC1,latinx/Mexican,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,40,60,unknown,0,NA,NA,6,4,5,1,UCLA_VC1_04,"El Paso, TX",USA,NA,"El Paso, TX and Los Angeles, CA",USA,2004,high_school,"Torrance, CA","Torrance, CA","Torrance, CA",USA,18,7,"El Paso, TX",Mexico City,NA,student,baker,NA,4,English,Spanish,NA,cleaning,engineer,middle school,M.A.,Ciudad Juarez,Mexico,El Paso,USA,NA,NA,female,latinx,NA,Ciudad Juarez,NA,NA,NA,G2,Mexico,Mexico,Frequently,Mexico,Frequently,no,NA,NA,NA,NA,Spanish/English,Spanish/English,Spanish/English,one,four,yes,11/2/2023,NA,NA,NA,NA,5,0,7,0,8,4,18,1,19,19,0,0,50,50,0,20,80,0,100,0,0,50,50,0,30,70,0,4,5,5,6,4,6,4,6,6,6,1,6,0,6,0,6,-48.124,11/2/2023,8:00:00 PM,bedroom,excited,a little giggly,sister,NA,coughing a lot,NA,Completed High School (12th),33.8363301,-118.3400381
UCLA_VC1,latinx/Mexican,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,40,60,unknown,0,NA,NA,6,4,5,1,UCLA_VC1_05,NA,USA,NA,"Torrance, CA",USA,2003,high_school,"Torrance, CA","Torrance, CA","Torrance, CA",USA,20,20,NA,NA,NA,Doctor's assistant,NA,NA,4,Spanish,NA,NA,housekeeper,construction,middle school,elementary school,NA,Mexico,NA,Mexico,NA,NA,female,latinx,NA,Mexico,NA,NA,NA,G2,Mexico,Mexico,once a year,Mexico,Frequently,no,NA,NA,NA,NA,NA,Spanish,Spanish,NA,one,yes,11/3/2023,NA,NA,NA,NA,4,0,0,0,12,0,20,15,20,20,3,2,50,50,0,30,70,0,90,10,0,50,50,0,60,40,0,6,6,6,6,6,5,6,5,6,6,3,6,6,6,6,6,10.626,11/3/2023,5:00:00 PM,bedroom,good,friendly,friend,"kinda sick and had to pause, the spanish part was shorter than usual",really friendly,NA,Completed High School (12th),33.8363301,-118.3400381
UCLA_VC1,latinx/Mexican,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,40,60,unknown,0,NA,NA,6,4,5,1,UCLA_VC1_06,"Long Beach, CA",USA,NA,"Wilmington, CA",USA,2001,high_school,"Wilmington, CA","Wilmington, CA","Wilmington, CA",USA,22,22,NA,NA,NA,Ramp agent,police officer,NA,6,Spanish,NA,NA,unemployed,logistics manager,high school,high school,Guanajuato,Mexico,Guanajuato,Mexico,NA,NA,male,latinx,NA,NA,NA,NA,NA,G2,Mexico,Mexico,Frequently,Mexico,Frequently,no,NA,NA,NA,NA,NA,Spanish,Spanish,one,NA,yes,11/4/2023,NA,NA,NA,NA,0,2,0,3,17,0,20,20,20,20,4,4,50,50,0,30,70,0,70,30,0,50,50,0,100,0,0,6,5,6,6,6,3,6,5,6,5,5,5,6,6,4,6,29.968,11/4/2023,11:00:00 AM,bedroom,good,really formal,friend,"incular word was used a lot in spanish interview, not sure what it means",really clear,NA,Completed High School (12th),33.77997,-118.262442
UCLA_VC1,latinx/Mexican,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,40,60,unknown,0,NA,NA,6,4,5,1,UCLA_VC1_07,"San Diego, CA",USA,NA,"Chula Vista, CA",USA,2003,community_college,"East Lake, CA","East Lake, CA","Los Angeles, CA",USA,20,20,"Chula Vista, CA",NA,NA,Student,Antrhopology,NA,2,English,Spanish,NA,Retail Worker,Uber Driver,middle school,GED,Torreon Coahuila,Mexico,New York,USA,NA,NA,female,latinx,white,Torreon,NA,NA,NA,G2,Mexico,Mexico,NA,NA,NA,no,NA,NA,NA,NA,NA,Spanish/English,Spanish/English,NA,NA,no,11/8/2023,NA,NA,NA,NA,0,0,0,0,18,2,20,20,20,20,20,3,80,20,0,40,60,0,100,0,0,100,0,0,90,10,0,6,4,6,5,6,4,6,3,6,5,5,6,2,6,3,6,52.132,11/8/2023,2:30:00 PM,bedroom,nervous about the spanish part,good excited,friend,NA,"speaks really well spanish but was nervous, would speak english sometimes",NA,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",32.6503429,-116.9827805
UCLA_VC1,latinx/Mexican,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,40,60,unknown,0,NA,NA,6,4,5,1,UCLA_VC1_08,"Torrance, CA",USA,NA,"Wilmington, CA",USA,2003,college,"Torrance, CA","Torrance, CA","Wilmington, CA",USA,20,20,NA,NA,NA,student,influencer,NA,4,Spanish,NA,NA,NA,NA,high school,middle School,Acapulco,Mexico,Mexico,Mexico,NA,NA,female,latinx,NA,Mexico,NA,NA,NA,G2,Mexico,Mexico,Frequently,Mexico,Frequently,no,NA,NA,NA,NA,Spanish/English,Spanish/English,Spanish/English,"one, 29","one, 18",yes,11/9/2023,NA,NA,NA,NA,0,0,0,0,15,3,20,20,20,20,3,3,70,30,0,30,70,0,100,0,0,50,50,0,100,0,0,6,5,6,6,4,1,5,3,6,6,6,6,6,6,6,6,40.868,11/9/2023,6:00:00 PM,bedroom,nervous,really clear with words,friend,NA,she had trouble talking in Spanish,NA,"Completed College ( college ,  university , Completed Bachelors, 4 years college or greater)",33.8363301,-118.3400381
UCLA_KP1,hispanic,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,80,20,unknown,0,NA,NA,5,2,4,0,UCLA_KP1_01,"Fontana, CA",USA,NA,"Rialto, CA",USA,1997,college,NA,"Rialto, CA","Rialto, CA",USA,26,26,NA,NA,NA,student,nursing,NA,5,Spanish,NA,NA,cleaner,boss at gas station,elementary school,elementary school,NA,Mexico,NA,Mexico,NA,NA,female,Mexican,NA,Mexico,NA,NA,NA,G2,Mexico,Mexico,once a year,Mexico,once,no,NA,NA,NA,NA,Spanish,Spanish,Spanish,"one, 32","one, 18",no,1/12/2024,4,4,5,5,6,0,7,0,14,3,20,20,20,20,4,4,50,50,0,10,90,0,90,10,0,90,10,0,100,0,0,6,6,6,6,6,6,6,6,6,6,3,6,6,6,4,6,7.362,1/12/2024,2:30:00 PM,interviewee's house,she ewas tired but excited for the interview,not extremely formal. We sat in her room and had a normal conversation,cousin,she moved her hands a lot whenever she spoke in English. She was comfortable and easy to talk to,"she spoke very eloquently. When speaking in Spanish she did not struggle. However, there were certain words for her that were difficult to translate",NA,"Completed College ( college ,  university , Completed Bachelors, 4 years college or greater)",34.0995351,-117.3747154
UCLA_KP1,hispanic,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,80,20,unknown,0,NA,NA,5,2,4,0,UCLA_KP1_02,"San Bernardino, CA",USA,NA,"San Bernardino, CA",USA,2002,some_college,"Rialto, CA","Rialto, CA","San Bernardino, CA",USA,21,21,NA,NA,NA,student,data analyst,NA,5,Spanish,NA,NA,housekeeper,warehouse worker,middle school,elementary school,Guerrero,Mexico,Guerrero,Mexico,NA,NA,male,hispanic,NA,Mexico,NA,NA,NA,G2,Mexico,no,rarely,Mexico,rarely,no,NA,NA,NA,NA,English,Spanish,Spanish,"one, 25","one, 18",yes,1/15/2024,2,4,0,6,4,0,5,20,17,5,20,20,20,20,2,1,80,20,0,50,50,0,90,10,0,90,10,0,100,0,0,6,4,6,6,6,5,5,4,6,4,4,4,3,6,3,6,45.776,1/15/2024,2:00:00 PM,bedroom,he was very excited and happy to be interviewed,not extremely formal. We had a normal day to day conversation,best firend,he spoke very confidently with suck great detail. He was very easy to conversate with. I noticed he moved his hands a lot and laughed a lot when talking in both langauges,"he had more difficulty speaking in Spanish. At times he had trouble thinking of hte words in Spanish. But conversated so well. In English, he also spoke so well with great detail.",NA,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",34.0995351,-117.3747154
UCLA_KP1,hispanic,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,80,20,unknown,0,NA,NA,5,2,4,0,UCLA_KP1_03,"West Covina, CA",USA,NA,"San Bernardino, CA",USA,2002,some_college,"Rialto, CA","Rialto, CA","San Bernardino, CA",USA,21,21,"West Covina, CA",NA,NA,student,psychiatrist,NA,6,Spanish,NA,NA,cleaning,construction worker,middle school,middle School,NA,Guatemala,NA,Mexico,NA,NA,female,hispanic,NA,Mexico,Guatemala,NA,NA,G2,Mexico/Guatemala,Mexico,once a year,Mexico,occasionally,no,English,hispanic,English,NA,English/Spanish,Spanish,Spanish,"three, 23, 27, 28",NA,yes,1/15/2024,2,5,0,4,4,0,4,0,17,2,20,20,20,20,4,0,90,10,0,60,40,0,100,0,0,100,0,0,100,0,0,6,4,6,6,6,5,5,5,6,3,4,6,4,4,4,5,55.404,1/15/2024,4:30:00 PM,bedroom,she was very shy and nervous,not very formal we had a normal day to day conversation,best friend,"she moved her hands a bit and lated down dueing the english portion. She was very comfortable and confident. She used some slang. However, during the Spanish interview she was nervous and spoke low and was hard for her to continue the conversation at some points",she used some slang. she was very confident when speaking in English. Buth in Spanish she was very nervous and had a difficult time translating some words,NA,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",34.0995351,-117.3747154
UCLA_KP1,hispanic,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,80,20,unknown,0,NA,NA,5,2,4,0,UCLA_KP1_04,"West Covina, CA",USA,NA,"La Puente, CA and San Bernardino, CA",USA,1997,college,"San Bernardino, CA","San Bernardino, CA","San Bernardino, CA",USA,27,27,"La Puente, CA","West Covina, CA",NA,Paralegal,Attorney,NA,2,Spanish,NA,NA,housekeeper,construction,middle school,middle School,NA,Guatemala,NA,Mexico,NA,NA,female,latinx,hispanic,Guatemala,Mexico,NA,NA,G2,Mexico/Guatemala,Mexico/Guatemala,every year,NA,never,yes,English,latinx,English,NA,English,Spanish,Spanish,"one, 29","two, 21, 24",yes,2/24/2024,6,7,2,4,0,0,3,2,17,12,20,8,20,20,5,5,100,0,0,50,50,0,90,10,0,100,0,0,100,0,0,6,4,6,6,6,6,6,2,3,3,5,5,6,6,3,3,62.304,2/24/2024,12:30:00 PM,bedroom,she was tired from work and excited a bit,"not very formal, we had a typical conversation",friend,she was very confident in both languages. She stutter at times during the spanish portion but spoke very well. She was very calm and relaxed.,"she used mexican slang when speaking in Spanish, and spoke very softly. In English, she was very relaxed and spoke elequently baout her work and life",NA,"Completed College ( college ,  university , Completed Bachelors, 4 years college or greater)",34.1083171,-117.2940961
UCLA_KP1,hispanic,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,80,20,unknown,0,NA,NA,5,2,4,0,UCLA_KP1_05,"Ventura, CA",USA,NA,Oxnard,USA,2002,college,"Los Angeles, CA","Los Angeles, CA",Oxnard,USA,21,21,NA,NA,NA,student,counselor,NA,4,Spanish,NA,NA,caretaker,factory worker,middle school,middle School,Mexico City,Mexico,Mexico City,Mexico,NA,NA,female,hispanic,NA,Mexico,NA,NA,NA,G2,Mexico,Mexico,occasionally,no,never,No,NA,NA,NA,NA,English,Spanish,Spanish,"one, 24","one, 16",no,2/27/2024,1,1,3,4,5,0,7,0,16,3,20,0,20,20,20,0,90,10,0,20,80,0,100,0,0,80,20,0,90,10,0,6,3,6,3,5,3,5,3,4,3,3,3,4,6,3,5,62.844,2/27/2024,5:00:00 PM,living room,she was very thrilled and excited,we sat in the couch and had a day to day conversation,friend,she was very comfortable and moved her hands a lot during the inverview. She moved positions a lot during the spanish interview and had a bit of a struggle when translating words.,"she used incorrect words in Spanish and mentioned she was nervous for the Spanish interview. However, in the English interview she was very comfortable and relaxed.",NA,"Completed College ( college ,  university , Completed Bachelors, 4 years college or greater)",34.052238,-118.243344
UCLA_KP1,hispanic,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,80,20,unknown,0,NA,NA,5,2,4,0,UCLA_KP1_06,"Riverside, CA",USA,NA,"Bakersfield, CA",USA,2002,some_college,"Bakersfield, CA","Bakersfield, CA","Los Angeles, CA",USA,21,21,"Bakersfield, CA",NA,NA,student,Pediatrician,NA,7,Spanish,NA,NA,housekeeper,chofer,some high school,some high school,"San Julian, Jalisco",Mexico,"Leon, Guanajuato",Mexico,NA,NA,female,hispanic,NA,"San Julian, Jalisco, Mexico",NA,NA,NA,G2,Mexico,Mexico,occasionally,Mexico,NA,no,NA,NA,NA,NA,English,Spanish,Spanish,no,four,yes,2/28/2024,0,1,0,0,3,0,3,0,16,2,20,0,0,19,2,1,90,10,0,0,100,0,90,10,0,90,10,0,80,20,0,6,5,6,6,6,6,6,5,6,6,5,5,3,6,6,6,24.07,2/28/2024,3:30:00 PM,living room,she was very excited,not extremely formal we had a normal day to day conversation,friend,she was very comfortable and relaxed. the onversationw as very natural and flowed very nicely. She layed/rested her head on the couch and was very excited to conversate. She moved her hands during both portions of the interview and smiled a lot. She was very fluent,she spoke the languages very well and was really confident. In spanish she knows very distinguished and specific terms from the town in Mexico she's from,NA,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",35.373405,-119.018911
UCLA_KP1,hispanic,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,80,20,unknown,0,NA,NA,5,2,4,0,UCLA_KP1_07,"San Diego, CA",USA,NA,"Tijuana, Baja California",Mexico,2001,community_college,"San Diego, CA","San Diego, CA","Los Angeles, CA",USA,7,7,"Tijuana, Baka California, Mexico",NA,NA,student,student conselor,NA,3,Spanish,NA,NA,fedex,NA,high school,NA,"Tijuana, Baja California",Mexico,"Tijuana, Baja California",Mexico,Dutch,French,female,Mexican,NA,"Guadalajara, Jalisco, Mexico",NA,NA,NA,G2,Mexico,Mexico,Frequently,Mexico,NA,no,NA,NA,NA,NA,Spanish,Spanish,Spanish,"three, 22, 26, 30",NA,yes,2/28/2024,5,2,5,0,13,0,16,0,13,4,8,20,20,20,7,20,50,40,10,0,100,0,50,50,0,50,50,0,20,80,0,5,6,6,6,5,6,4,6,4,6,3,6,2,6,0,6,-79.91,2/28/2024,5:30:00 PM,living room,she was happy and thrilled,"not very formal, we sat on the couch and had a normal conversation",friend,she was nervous at the beginning of the interview as we did not know each other. But I made the interviwe a  daily  conversation and asked topics that made her comfortable. She was very engaged and rarely struggled coming up with what to say. She was very confident and relaxed,in both languages she used very well articulated and expressive words. She was very knowledgeable and tarive in English and Spanish. She was very well spoken and rarely used slang.,NA,"Completed College ( college ,  university , Completed Bachelors, 4 years college or greater)",32.71576,-117.1638173
UCLA_KP1,hispanic,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,80,20,unknown,0,NA,NA,5,2,4,0,UCLA_KP1_08,"Hollywood, CA",USA,NA,"Mission Hills, CA",USA,2002,some_college,"Los Angeles, CA","Los Angeles, CA","Los Angeles, CA",USA,22,22,"Misison Hills, CA",NA,NA,student,school administrator,NA,4,spanish,NA,NA,housekeeper,construction,second grade,high school,"Tepatitlan, Jalisco",Mexico,"Huanimano, Guanajuato",Mexico,NA,NA,female,latinx,NA,Mexico,NA,NA,NA,G2,Mexico,Mexico,Rarely,Mexico,rarely,no,NA,NA,NA,NA,English,Spanish,Spanish,"one, 24",NA,yes,Feb-29,0,6,0,5,3,0,4,0,20,2,20,20,20,20,20,0,90,10,0,20,80,0,100,0,0,90,10,0,100,0,0,6,5,6,5,6,4,6,4,6,6,6,5,6,6,6,6,62.664,2/29/2024,5:00:00 PM,living room,she was very happy and excited,"it was not very formal, had a day to day conversation",friend,she was very comfortable and relaxed. she moved her hands during the English portion and moved positions during the spanish portion. She layed/rested her head on the couch,"she spoke very eloquently and rarely used slang. however, during Spanish interview she incorrectly used words/translated the words inorrectly",NA,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",34.052238,-118.243344
UCLA_KP1,hispanic,21,female,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,NA,NA,80,20,unknown,0,NA,NA,5,2,4,0,UCLA_KP1_09,"Delano, CA",USA,NA,"Delano, Ca",USA,2002,some_college,"Los Angeles, CA","Los Angeles, CA","Los Angeles, CA",USA,21,21,"Delano, Ca",NA,NA,student,medical associate,NA,5,Spanish,NA,NA,agriculture,agriculture,GED,elementary school,"Mazamitla, Jalisco",Mexico,"Tangancicuaro, Michoacan",Mexico,NA,NA,female,latinx,NA,"Tangancicuaro, Michoacan, Mexico",NA,NA,NA,G2,Mexico,Mexico,occasionally,Mexico,occasionally,no,NA,NA,NA,NA,English,Spanish,Spanish,"two, 25, 32",NA,no,2/29/2024,0,1,0,3,4,0,6,0,16,1,20,20,17,20,4,2,90,10,0,30,70,0,70,30,0,100,0,0,100,0,0,6,5,6,5,6,4,6,3,4,3,3,6,6,6,3,6,36.876,2/29/2024,7:00:00 PM,living room,she was tired from school but very excited,"not extremely formal, normal/daily conversation",friend,"she was very relaxed during the English portion of the interview. She layed/rested her head on the couch. To add on, it was very easy to conversate with her and talk about different topics. During, the spanish portion of the interview she hesitated more when answering/thinking of how to reply","she is very well-spoken and can carry well sentences. However, I noticed that she used incorrect spanish words",NA,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",34.052238,-118.243344
